Name,Address,Location,Price,Cuisine,Longitude,Latitude,PhoneNumber,Url,WebsiteUrl,Award,GreenStar,FacilitiesAndServices,Description
"En Pleine Nature","6 place de la Mairie, Quint-Fonsegrives, 31130, France","Quint-Fonsegrives, France","€€€","Modern Cuisine, Creative",1.5294347,43.585293,+33561454212,https://guide.michelin.com/en/occitanie/quint-fonsegrives/restaurant/en-pleine-nature,https://www.en-pleine-nature.com,"1 Star",1,"Air conditioning,Interesting wine list,Terrace,Wheelchair access","Chef Sylvain Joffre promises and delivers fresh, subtle, 100% natural food. This authentic cook-gardener-gatherer makes the most of the herbs and vegetables from his own garden and from painstakingly sourced local producers. Sylvain is conscientious, serious and the antithesis of showy. He aims to serve first-rate food at prices that make sense, crafting each ingredient sincerely and truthfully, adding the occasional flourish by way of jus, coulis, plants and flowers… The tasteful interior is low-key with the bonus of alfresco dining shaded by parasols. Highly committed to the environment, the chef has opened a shop next door that sells pastries, brioche and bread made with organic flour."
"Auberge Saint-Laurent","1 rue de la Fontaine, Sierentz, 68510, France","Sierentz, France","€€€","Modern Cuisine, Traditional Cuisine",7.4539991,47.6540637,+33389815281,https://guide.michelin.com/en/grand-est/sierentz/restaurant/auberge-st-laurent,https://www.auberge-saintlaurent.fr/,"1 Star",0,"Air conditioning,Interesting wine list,Terrace","This inviting 18C coaching inn with its long, flower-decked façade is an authentic and elegant local institution. Chef Laurent Arbeit presides over the kitchen, having honed his skills at Haeberlin and Ducasse. He continues the family tradition by working with Alsace's finest ingredients, such as duck foie gras, Sundgau pink trout, milk-fed veal chop and farm-raised squab. The delicate and harmonious cuisine of this proprietor who is very much in tune with the times is replete with well-balanced flavours. The guestrooms are decorated in Alsace style."
"La Vieille Tour","75 rue de la Tour, Plérin, 22190, France","Plérin, France","€€€","Modern Cuisine",-2.7261477,48.5307941,+33296331030,https://guide.michelin.com/en/bretagne/plerin/restaurant/la-vieille-tour7741,https://www.la-vieille-tour.com,"1 Star",0,"Air conditioning,Interesting wine list","The contemporary interior, which makes ample use of the light and materials , is admirably paired with the delicate, seafood menu of this country house opposite the estuary. An idyllic setting to sample deftly crafted, first-rate ingredients. Chef Nicolas Adam is not content with awakening your tastebuds, he is also the proud creator of a bakery and of the Rock’n Toques festival that takes place once a year, combining music and quality street food. The glazed wine cellar boasts some 350 references."
"Lait Thym Sel","17 rue Boisnet, Angers, 49100, France","Angers, France","€€€€",Creative,-0.5512482,47.4745869,+33789658907,https://guide.michelin.com/en/pays-de-la-loire/angers/restaurant/lait-thym-sel,https://laitthymsel.com/,"1 Star",1,"Air conditioning,Interesting wine list","We warmly recommend this gem run by a talented couple who have just crossed to the other side of the River Maine to set up shop in attractive premises done out in a contemporary style. Bearded young chef Gaëtan Morvan, who has worked his way through the ranks of Michelin-starred restaurants, serves up an atypical culinary experience in the form of a series of highly original courses that showcase ingredients from the region. Inventiveness, unexpected combinations (enhanced by spices from all over the world)… his culinary style sweeps you off your feet. Fanny Morvan provides efficient service and has excellent, environmentally friendly wines up her sleeve."
"Épithèque","32 Grande-Rue, Valence, 26000, France","Valence, France","€€€","Modern Cuisine",4.8909199,44.9326634,+33475560840,https://guide.michelin.com/en/auvergne-rhone-alpes/valence/restaurant/epitheque,https://baptistepoinot.com/,"1 Star",0,"Air conditioning,Interesting wine list","In the heart of historic Valence, Flaveurs has become Épithèque. In a colourful setting, depicted by a carpeted floor and chestnut wood tables, Baptiste Poinot aims to create closer ties with his diners and can often be found in the dining room. Influenced by his delicatessen grandfather, Poinot studied at Vienne Hospitality School, before learning the ropes with Michel Chabran, Anne-Sophie Pic and Joël Robuchon. This sensitive chef, who seeks above all to convey an emotion, crafts food that bears witness to the careful thought, excellent produce and consummate skill behind each dish."
"Kasbür","8 route de Dettwiller, Monswiller, 67700, France","Monswiller, France","€€€€","Modern Cuisine",7.3977237,48.7419047,+33388021420,https://guide.michelin.com/en/grand-est/monswiller/restaurant/kasbur,https://restaurant-kasbur.fr,"1 Star",0,"Air conditioning,Car park,Garden or park,Great view,Interesting wine list,Terrace,Wheelchair access","Founded in 1932, Kasbür has been linked to the Kieffer family for three generations. The restaurant on the outskirts of Saverne owes its name to the great-grandfather, a farmer who made his cheeses here. Yves Kieffer, his great-grandson, brought this handsome building into the modern era with its dining room overlooking the magnificent Alsace countryside. After working in the kitchens of La Tour d'Argent and Marc Meneau's restaurant in Vézelay, the chef returned, driven by his strong sense of heritage and unwavering standards. His cooking showcases quality seasonal produce like this John Dory, marinated and precisely cooked, with green asparagus, young broad beans and fresh peas."
"Auberge du Pont d'Acigné","8 Le Pont-d'Acigné (lieu-dit), Noyal-sur-Vilaine, 35530, France","Noyal-sur-Vilaine, France","€€€€",Creative,-1.5346294,48.1305627,+33299625255,https://guide.michelin.com/en/bretagne/noyal-sur-vilaine/restaurant/auberge-du-pont-d-acigne,https://lepontdacigne.com/,"1 Star",0,"Car park,Interesting wine list,Terrace,Wheelchair access","Close to Rennes, on the banks of the River Vilaine, this granite building is worthy of our full attention. Owners Sylvain and Marie-Pierre Guillemot met while working for Alain Passard. Sylvain prides himself on his ""instinctive, up-to-the-minute cuisine"", drawing on regional produce with a sense of invention and real technical skill. He particularly cherishes his relationships with his producer friends, from whom he sources seaweed, chilli, ginger, poultry and, of course, butter. The elegant and light-filled interior, the terrace overlooking the river, and the lovely service add to the pleasure of this gourmet interlude. Very fine wine list."
"La Table du 11","8 rue de la Chancellerie, Versailles, 78000, France","Versailles, France","€€€€","Modern Cuisine",2.1233414,48.8028642,+33983347600,https://guide.michelin.com/en/ile-de-france/versailles/restaurant/la-table-du-11,https://www.latabledu11.com,"1 Star",0,"Air conditioning,Interesting wine list,Wheelchair access","Awarded a MICHELIN star in 2016, chef Jean-Baptiste Lavergne-Morazzani continues to delight diners in his modern and refined restaurant, nestled in the Cour des Senteurs, a stone's throw from the Palace of Versailles. The set menu, which is regularly updated, whisks you away on a meticulously devised and indulgent culinary journey – dishes include marinated langoustine on a bed of warm rice with a hint of vinegar and agastache leaves, accompanied by a delicious langoustine emulsion. At its core is seasonality and top-notch produce, which is generally organic, sourced from sustainable fishing and farming, but also from the family vegetable garden. The wine list is extensive and varied. A restaurant that has earned its reputation."
Espadon,"Ritz Paris, 15 place Vendôme, Paris, 75001, France","Paris, France","€€€€",Creative,2.329016,48.8680554,+33143163374,https://guide.michelin.com/en/ile-de-france/paris/restaurant/espadon,https://sites.ritzparis.com/espadon/,"1 Star",0,"Air conditioning,Interesting wine list,Valet parking,Wheelchair access","Auguste Escoffier, first head chef at the Ritz and partner of César Ritz, who founded the luxury hotel on Place Vendôme in 1898, was responsible for raising cuisine to the rank of symbol of French art de vivre. In an interior characterised by suitably low-key opulence, featuring a crystal-leaf ceiling lamp that depicts an imaginary herbarium, Eugénie Béziat now orchestrates the Ritz’ culinary score. From her glazed kitchen, the chef skilfully blends memories of her African childhood with Mediterranean influences gleaned over her culinary career. The result is both surprising and convincing, thanks to dishes that sensitively combine smoky, tangy and roasted notes. Two dazzling signatures are grilled oyster in paracress and brousse cheese and grilled lobster with a ballotine of spinach and manioc, seasoned with bissap and crushed raspberries."
"Logis de la Cadène","3 place du Marché-au-Bois, Saint-Emilion, 33330, France","Saint-Emilion, France","€€€€","Modern Cuisine",-0.1559683,44.8934854,+33557247140,https://guide.michelin.com/en/nouvelle-aquitaine/saint-milion/restaurant/logis-de-la-cadene,https://www.logisdelacadene.fr,"1 Star",0,"Air conditioning,Interesting wine list,Terrace","In the heart of the town, this logis dating back to 1848 is one of Saint Émilion’s oldest restaurants. Picture plush, cosy dining rooms done up in the same elegant vein as the guestrooms available for overnight stays. The chef Thibaut Gamba crafts delicate, subtle dishes that showcase local produce as much as possible. Some of the fruit and vegetables come from the estate’s farm, as does the honey. Splendid wine cellar, with a knockout selection of Bordeaux reds, ideal when sampled with the establishment’s superlative range of cheeses."
"Au Vieux Couvent","6 rue des Chanoines, Rhinau, 67860, France","Rhinau, France","€€€€","Modern Cuisine",7.7069299,48.317236,+33388746115,https://guide.michelin.com/en/grand-est/rhinau/restaurant/au-vieux-couvent,https://www.auvieuxcouvent.fr,"1 Star",1,"Air conditioning,Interesting wine list,Wheelchair access","With its decorative half-timbering that is emblematic of this part of Alsace, the inviting mushroom-coloured building catches the eye from afar. Close to the flower-decked banks of the Brunnwasser, it houses this restaurant, where diners can sample the dishes of Alexis Albrecht, who has worked at some top restaurants (Au Crocodile, the Pourcel brothers and Jacques Maximin). The chef's generous seasonal cuisine makes the most of the terroir and local produce, such as fish from the Rhine and game from the Ried… He also draws on an abundance of vegetables and aromatic herbs from the family's kitchen garden, which he and his father cultivate."
"Aux Pesked","59 rue du Légué, Saint-Brieuc, 22000, France","Saint-Brieuc, France","€€€","Seafood, Modern Cuisine",-2.7632962,48.5221338,+33296333465,https://guide.michelin.com/en/bretagne/saint-brieuc/restaurant/aux-pesked,https://www.auxpesked.com,"1 Star",0,"Air conditioning,Car park,Great view,Interesting wine list,Terrace,Wheelchair access","Outside the town centre of Saint Brieuc, Aux Pesked embarks you on a journey between land and sea. In an uncluttered interior bathed in light, this eatery celebrates seafood with its briny and veggie-focused cuisine. Local produce and seasonal ingredients are cherry-picked by the veteran chef, who is on first name basis with each market gardener and fisherman. On the menu: tartare of scallops enhanced by fresh herbs, raviole of tender juicy crabmeat in a fragrant stock or a festival of shellfish in a shellfish and seaweed butter jus. Now add an intelligently curated wine list (organic, biodynamic, Demeter) and Sophie Aumont’s slick, seamless service and you have the best of town and country with the bonus of a fantastic view over the lush green banks of the Gouët River."
"Maison Chenet - Entre Vigne et Garrigue","600 chemin des Falaises, Pujaut, 30131, France","Pujaut, France","€€€€","Modern Cuisine",4.77475,43.98619,+33490952029,https://guide.michelin.com/en/occitanie/pujaut/restaurant/maison-chenet-entre-vigne-et-garrigue,https://www.maison-chenet.com,"1 Star",0,"Air conditioning,Car park,Garden or park,Interesting wine list,Terrace,Wheelchair access","Near Avignon, this remote Provençal farmhouse set between cliffs and vineyards does not compromise on authenticity. The scents of the garrigue fill the tastefully renovated interior, which sports a harmonious blend of period details and modern fittings. In the kitchen, Maxime is assisted by his father, Serge Chenet, Meilleur Ouvrier de France. The pair share a love of all things natural and the seasonal ingredients bursting with the flavours of this sun-drenched region. These Bretons, who haven't turned their backs on the staples of butter and cream, work together to concoct a tasty Provençal-inspired market-fresh cuisine: Mediterranean red mullet fillet in a fennel rouille, bouillabaisse jus; duo of strawberries and black olive confit, olive oil ice cream, tapenade madeleine. Housed in a 17C cottage, the six guestrooms are conducive to unwinding."
"La Promenade - Maison Dallais","11 rue du Savoureulx, Le Petit-Pressigny, 37350, France","Le Petit-Pressigny, France","€€€","Modern Cuisine",0.9188379,46.920786,+33247949352,https://guide.michelin.com/en/centre-val-de-loire/le-petit-pressigny/restaurant/la-promenade-maison-dallais,https://www.restaurantdallaislapromenade.com,"1 Star",0,"Air conditioning,Interesting wine list,Wheelchair access","It may take a little getting to, but this family-run restaurant set in the countryside is a real treat! Fabrice and Clément Dallais, representing the third and fourth generations, create dishes with a modern outlook. Theirs is tasty, festive fare that is deeply rooted in the local land – for example, Racan chicken and pigeon, Géline de Touraine (heirloom poultry), offal and game, organic vegetables from market gardeners, and pike. Tuck into their surprise set menus in an immaculate contemporary setting. Remarkable wine list and judicious recommendations from the sommelier."
"L'Or Q'idée","14 rue Marcel-Rousier, Pontoise, 95000, France","Pontoise, France","€€€€","Modern Cuisine",2.0976083,49.0501575,+33134354710,https://guide.michelin.com/en/ile-de-france/pontoise/restaurant/l-or-q-idee,https://www.lorqidee.fr,"1 Star",0,"Interesting wine list,Terrace,Wheelchair access","Chef Naoëlle d'Hainaut chose this small side street at the foot of Pontoise Cathedral as the location for her first restaurant. The result is a real success, from the elegant decor (Scandinavian style, light colours, glass-fronted wine cellar, open kitchen) to the contemporary cuisine. One dish that lingers in the memory is the iced lobster with a concentrated jus, roasted quinoa, shiitake mushrooms and a beurre noisette foam. Each dish rolls out the same technical skill, harmony of flavours and refreshing honesty, underpinned by well-paced, relaxed and professional service from a young and efficient team. A restaurant that comes highly recommended."
"La Galinette","23 rue Jean-Payra, Perpignan, 66000, France","Perpignan, France","€€€",Creative,2.8932142,42.7024784,+33468350090,https://guide.michelin.com/en/occitanie/perpignan/restaurant/la-galinette,https://www.restaurant-galinette.com,"1 Star",1,"Air conditioning,Interesting wine list,Wheelchair access","Chef Christophe Comes is passionate about plants! He is genuinely committed to his two vegetable gardens and his collection of citrus-fruit and olive trees (endemic varieties from which he produces his own olive oils). Plant-based notes permeate his cuisine from starter to dessert with finesse and intensity. In his medley of spiny cucumbers, white tuna sashimi and shiso, a thousand and one ways to enjoy this vegetable are showcased, as the seasonings build in intensity; sea bream is served on a fennel-infused bouillabaisse jus with wild fennel, accompanied by courgettes, basil and a garlic rouille aioli. Garden strawberries on an almond joconde sponge are topped with a strawberry smoothie and sorbet, jelly, vanilla-white chocolate ganache and a serving of sweet grass ice cream on crumble."
"Lucas Carton","9 place de la Madeleine, Paris, 75008, France","Paris, France","€€€€","Modern Cuisine",2.3232442,48.8697476,+33142652290,https://guide.michelin.com/en/ile-de-france/paris/restaurant/lucas-carton,https://www.lucascarton.com/,"1 Star",0,"Air conditioning,Interesting wine list","Venturing over the threshold of this iconic historic establishment adorned with its famous carved woodwork by Majorelle is always a treat. Chef Hugo Bourny (who has worked at Marsan, Pic and La Vague d'Or, to name but a few) strives to replicate the house’s Art nouveau decor in his recipes. He rolls out a personal, creative score with a veggie focus, each dish of which is defined by an aromatic, spicy or acidic theme. Crisp, frank, forthright flavours that hit the spot every time."
Divellec,"18 rue Fabert, Paris, 75007, France","Paris, France","€€€€",Seafood,2.3114674,48.8610318,+33145519196,https://guide.michelin.com/en/ile-de-france/paris/restaurant/divellec,https://www.divellec-paris.fr/,"1 Star",0,"Air conditioning,Interesting wine list,Valet parking,Wheelchair access","The iconic establishment of Jacques Le Divellec (1983-2013) is now the HQ of Mathieu Pacaud. The culinary theme continues to demonstrate a seafaring slant as the menu ebbs and flows with the tides, paying tribute to top-of-the-range seafood: sole meunière from small boats, aïoli of cod and seasonal veg, langoustines grilled in tarragon. This traditional, forthright and wonderfully legible score is served in a stylish interior."
Skab,"7 rue de la République, Nîmes, 30000, France","Nîmes, France","€€€€","Modern Cuisine",4.35921,43.833187,+33466219430,https://guide.michelin.com/en/occitanie/nimes/restaurant/skab,https://www.restaurant-skab.fr/,"1 Star",0,"Air conditioning,Interesting wine list,Terrace,Wheelchair access","This gourmet bolthole located behind the Arènes, just opposite the Musée de la Romanité, is run by chef Damien Sanchez, a local boy with stints at the Cabro d'Or, La Réserve de Beaulieu, Christopher Coutanceau in La Rochelle and, finally, in his hometown alongside Jérôme Nutile. Damien’s cooking hits the spot every time, thanks to a strong focus on vegetables and crisp, vibrant flavours that showcase regional ingredients: shrimps from Grau-du-Roi cooked in stock, bavaroise of broccoli and a spring roll of green cabbage stuffed with shrimps; lightly seared John Dory, grilled squash and a honey sauce. As soon as the sun starts to shine, make a beeline for the patio shaded by maple trees."
"Le Bon Accueil","1 chemin de la Grande-Source, Malbuisson, 25160, France","Malbuisson, France","€€€","Modern Cuisine",6.3033347,46.7972986,+33381693058,https://guide.michelin.com/en/bourgogne-franche-comte/malbuisson/restaurant/le-bon-accueil4521,https://www.le-bon-accueil.fr,"1 Star",0,"Car park,Garden or park,Interesting wine list,Wheelchair access","This aptly named establishment (a warm welcome does await!) is an excellent option in the heart of the Haut-Doubs. For four generations, this inviting and comfortable chalet that is typical of the region has been practising the art of Jura-style hospitality. St Point Lake is across the road, Le Suchet mountain and Switzerland just beyond. Here, they put their heart and soul into providing good food that is an ode to the region. Chef Marc Faivre worked at Georges Blanc, Pierre Gagnaire and Maison Lameloise before returning to his homeland, where his fine and tasty cuisine delights diners: trout with blue cheese or absinthe, free-range chicken, morels and Jura vin jaune sauce (of course!) or roast pigeon, duck foie gras and artichoke."
"L'Ekrin by Laurent Azoulay","Le Kaïla, 124 rue des Jeux-Olympiques, Méribel, 73550, France","Méribel, France","€€€€","Modern Cuisine",6.5673633,45.3940091,+33479416935,https://guide.michelin.com/en/auvergne-rhone-alpes/mribel/restaurant/l-ekrin-by-laurent-azoulay,https://www.lekaila.com,"1 Star",0,"Interesting wine list,Wheelchair access","In this luxury chalet hotel in the heart of the resort, L'Ekrin is a cosy cocoon with furnishings and tableware designed down to the smallest detail (the crockery was specially created by a ceramist from Thônes). Chef Laurent Azoulay crafts creative and refined cuisine that skilfully blends the influences of his native Provence and adopted home of Savoie. Uncompromising when it comes to sourcing, he showcases the finest Mediterranean fish, local poultry and escargots from Savoie in subtle dishes; these are often complemented by side dishes that play on texture and flavour. Highly skilled when it comes to sauces, he is as at ease making a full-bodied meat jus as he is conjuring up an intense rockfish soup with saffron. His confident technique never overshadows the deliciousness or generosity of his dishes. The 100% vegetarian set menu, charmingly dubbed ""korti"" (a word in the Savoyard dialect meaning ""vegetable garden"") showcases his boundless creativity."
"Les Fresques - Hôtel Royal","960 avenue du Léman, à Neuvecelle, Évian-les-Bains, 74500, France","Évian-les-Bains, France","€€€€","Modern Cuisine",6.59945,46.3966417,+33450268500,https://guide.michelin.com/en/auvergne-rhone-alpes/evian-les-bains/restaurant/les-fresques400460,https://hotel-royal.evianresort.com/fr,"1 Star",0,"Car park,Garden or park,Great view,Interesting wine list,Terrace,Valet parking,Wheelchair access","Take a seat in the majestic dining room of this luxury hotel and admire the Art nouveau frescoes by Gustave Jaulmes. The show continues in your plate, as you tuck into dishes, subtly and precisely crafted with premium ingredients: fish from Lake Geneva (arctic char, perch, crayfish...), Bresse chicken with yellow wine. The chef works with noble produce, delving freely and frequently into the estate’s cottage garden. The exclusive, sophisticated ambience, like the breathtaking view and the attentive service add the final touch to this fine dining experience rich in gourmet memories."
"Auberge du Cep","11 rue des Quatre-Vents, Fleurie, 69820, France","Fleurie, France","€€€","Modern Cuisine",4.6969883,46.1921358,+33474041077,https://guide.michelin.com/en/auvergne-rhone-alpes/fleurie/restaurant/auberge-du-cep,https://aubergeducep.com,"1 Star",0,"Interesting wine list,Wheelchair access","This emblematic Beaujolais establishment, made famous thanks to the talent of chef Chantal Chagny who spent 44 years in the kitchen here, needs no introduction whatsoever! Her successor, Aurélien Merot, is cut from the same cloth courtesy of cuisine that is both generous and delicate. He champions regional produce (zander from the river roasted in its skin, multicoloured carrots from Augustin’s garden and a punchy Beaujolais sauce), with a special focus on jus and sauces. Excellent value for money (the lunchtime menu is a bargain!) plus a fine selection of wines from the region."
"La Table de la Ferme","Domaine de Murtoli, Vallée de l'Ortolo, Sartène, 20100, France","Sartène, France","€€€€","Modern Cuisine, Corsican",8.9469027,41.5229756,+33495716924,https://guide.michelin.com/en/corse/sartene_1508622/restaurant/la-table-de-la-ferme,https://www.murtoli.com/,"1 Star",0,"Car park,Garden or park,Great view,Interesting wine list,Terrace","Murtoli defies classification in the usual tourist terms. Poised between the sea and the hills, this huge property accommodates overnight guests in the height of rural luxury in converted sheepfolds or villas with private swimming pools – here, modernity meets the charm of traditional Corsican architecture. Whether you opt for the short à la carte menu or the tasting menu, the food is a splendid tribute to the finest Corsican produce, most of which – vegetables, cheeses, eggs, honey, veal, lamb and olive oil – comes from the estate. Traditional country fare is given a subtle modern spin and carefully plated: Bonifacio-style aubergine, Sartène-style courgette, colourful and striking aziminu (Corsican soup), Bonifacio-style capon. Lovely patio shaded by olive trees and attentive front-of-house team."
Apicius,"20 rue d'Artois, Paris, 75008, France","Paris, France","€€€€","Modern Cuisine",2.3072835,48.8732881,+33143801966,https://guide.michelin.com/en/ile-de-france/paris/restaurant/apicius6479,https://restaurant-apicius.com/,"1 Star",0,"Air conditioning,Garden or park,Interesting wine list,Terrace,Valet parking","Housed in a sumptuous 18C private mansion that calls to mind a small palace, Apicius is named after this Ancient Roman epicurean who is said to have written the first cookbook. Chef Mathieu Pacaud is keeping the flame alive at this legendary place with a magnificent terrace that amounts to a remarkably bucolic garden in the city. The dishes perpetuate fine bourgeois tradition and achieve a synthesis between classicism and creativity. Time passes, Apicius changes… but remains!"
"La Maison dans le Parc","3 rue Sainte-Catherine, Nancy, 54000, France","Nancy, France","€€€",Creative,6.1849668,48.6941608,+33383190357,https://guide.michelin.com/en/grand-est/nancy/restaurant/la-maison-dans-le-parc,https://lamaisondansleparc.com/,"1 Star",0,"Air conditioning,Interesting wine list,Terrace,Wheelchair access","Established in a handsome mansion, abutting the Opera House and just behind one of France’s most beautiful squares, chef Charles Coulombeau and his wife Roxane are a firm fixture of Nancy’s culinary scene. After stints at Les Prés d’Eugénie and Lameloise, Charles deftly crafts modern cuisine, enhanced by creative flourishes and nods to Japan, where he worked for a time. Citrus, seaweed and Asian notes are perfectly paired with premium ingredients such as ikejime Vosges Arctic Char or plump Bresse chicken. Knockout terrace overlooking the park."
Aida,"1 rue Pierre-Leroux, Paris, 75007, France","Paris, France","€€€€",Japanese,2.3186554,48.850275,+33143061418,https://guide.michelin.com/en/ile-de-france/paris/restaurant/aida,"","1 Star",0,"Air conditioning,Interesting wine list","The whitewashed facade of this small bolthole tucked away in a lane blends in so perfectly with its surroundings that you may even miss it entirely! Behind its spruce façade lies a jealously kept secret, namely exquisite Japanese cuisine. The pristine white interior is both elegant and minimalist, in line with the visual charter commonly associated with restaurants in Japan. Take a seat at the counter (eight seats only) for a close-up view of the teppanyaki griddles. As you sample a single tasting menu, you will discover subtle, precise cuisine that carefully crafts culinary ties between Japan and France. The seasonings, cooking, carving, cutting, slicing and chopping are all at the service of the main ingredient, which is presented as simply and as artfully as possible. Sashimi, Brittany lobster, chateaubriand steak or sweetbread, cooked on the teppanyaki griddle, and served with fine Burgundy wines, painstakingly selected by the chef. Dutiful, professional service."
"Relais Louis XIII","8 rue des Grands-Augustins, Paris, 75006, France","Paris, France","€€€€","Classic Cuisine",2.3408104,48.8546533,+33143267596,https://guide.michelin.com/en/ile-de-france/paris/restaurant/relais-louis-xiii,https://relaislouis13.fr/,"1 Star",0,"Air conditioning,Interesting wine list,Valet parking","This edifice, steeped in history, stands on the cellars of the former Grands-Augustins convent and it was here on 14 May 1610, an hour after his father King Henry IV had been assassinated, that Louis XIII learned that he was the next king of France… The memory of this rich heritage lingers on in the ornate dining room which sports half-timbers, bare stone, wainscoting, stained-glass and wall hangings, although the profusion of heirlooms is set off by a few cutting-edge details (glazed cellar, modern sculptures). The setting with a sense of occasion is the perfect foil to the food of chef Manuel Martinez, an ardent champion of Gallic culinary classicism. After training at Ledoyen, the Crillon and the Tour d’Argent, the Meilleur Ouvrier de France (Best Craftsman of France) decided to settle in this prestigious establishment to pursue high-flying French culinary traditions. Enduringly popular with regulars, in particular for the excellent eater-friendly lunchtime prices!"
LuluRouget,"4 place Albert-Camus, Nantes, 44200, France","Nantes, France","€€€€","Modern Cuisine",-1.5618489,47.2049953,+33240474798,https://guide.michelin.com/en/pays-de-la-loire/nantes/restaurant/lulurouget,https://www.lulurouget.fr/,"1 Star",0,"Air conditioning,Interesting wine list,Terrace,Wheelchair access","Trained under Michel Troisgros, Ludovic Pouzelgues is one of the faces of the city's fine dining revival. A stone's throw from the famous Machines de l'Île, he heads up this restaurant with a pleasing, comfortable and contemporary interior. Here, the finest produce reigns supreme (the fish markets of La Turballe and Le Croisic are nearby); it is prepared with precision and inventiveness to create surprise menus based on what the market has to offer. Modern cuisine that is full of personality: a real success."
"L'Auberge de Bagatelle","489 avenue Bollée, Le Mans, 72000, France","Le Mans, France","€€€","Modern Cuisine",0.2359126,47.9990983,+33243852573,https://guide.michelin.com/en/pays-de-la-loire/le-mans/restaurant/l-auberge-de-bagatelle,https://www.aubergedebagatelle.fr/,"1 Star",0,"Air conditioning,Car park,Garden or park,Interesting wine list,Terrace,Wheelchair access","Sarthois born and bred, chef Jean-Sébastien Monné is originally from these parts. He presides over this former inn in which the industrial style of a light-filled metal-framed extension meets the bucolic charm of the garden and terrace. He cultivates the art of working with small local producers and is devoted to the joys of rooftop beekeeping. Thanks to the meticulous work that goes into the selection of impeccable-quality ingredients, he is able to put his own more modern spin on the classics: Angus beef prepared as a tartare, breaded and fried quail's egg, puffed potato; duck from Canard Soulard, baby carrots, orange and bigarade sauce."
"Au 14 Février","36 rue du Bœuf, Lyon, 69005, France","Lyon, France","€€€€",Creative,4.8263815,45.7622206,+33478929139,https://guide.michelin.com/en/auvergne-rhone-alpes/lyon/restaurant/au-14-fevrier281900,https://www.ly-au14fevrier.com/,"1 Star",0,"Air conditioning,Interesting wine list","Au 14 Février stands on rue du Bœuf, among the Renaissance mansions, cobbled streets and arcaded galleries in the heart of historical Lyon. A wonderful location in which to sample the surprise menu of chef Tsuyoshi Arai, whose talent and imagination are no longer up for discussion. Born in Kyoto, he belongs to the large family of Japanese chefs who have fallen for France's culinary heritage. He elevates exceptionally fresh ingredients (Miéral poultry, Wagyu beef) by playing on textures, bitterness and acidity: peas, broad beans and snow peas with tamarind, crab and caviar; beetroot tarte tatin with strawberries and foie gras; squab cooked over a cherry wood fire… At every meal, he enchants his clientele with his seasonal symphony. On top of that, the service is extremely obliging."
"Grand Hôtel du Lion d'Or","69 rue Georges-Clemenceau, Romorantin-Lanthenay, 41200, France","Romorantin-Lanthenay, France","€€€€","Modern Cuisine",1.7438252,47.3602993,+33254941515,https://guide.michelin.com/en/centre-val-de-loire/romorantin-lanthenay/restaurant/grand-hotel-du-lion-d-or,https://www.hotel-liondor-romorantin.fr,"1 Star",0,"Car park,Interesting wine list,Terrace","Marie-Christine and Didier Clément have successfully enhanced Sologne’s pastoral universe in their historic regional gourmet landmark thanks to some fabulous restoration work. The Offard house was entrusted with creating an incredible natural, ‘rural’ interior out of “stone cardboard”, an 18C handicraft about which chef Didier Clément is passionate. The food embodies a gourmet interpretation of the countryside, courtesy of the chef’s research into forgotten herbs and spices: grains of paradise, sand leek, angelica and lemon thyme. Clément signs a patriotic lineup, free of unnecessary frills and paired with succulent jus and sauces. Let’s not forget the knockout wine list which showcases some of the Loire’s top wineries."
"La Table du Gourmet","5 rue de la 1ère-Armée, Riquewihr, 68340, France","Riquewihr, France","€€€€","Creative, Modern Cuisine",7.2972837,48.1664136,+33389490909,https://guide.michelin.com/en/grand-est/riquewihr/restaurant/la-table-du-gourmet,https://jlbrendel.com/,"1 Star",1,"Air conditioning,Interesting wine list","In Riquewihr, Jean-Luc Brendel has built up an entire ecosystem: in addition to his fine dining restaurant, he has a modern winstub and also offers luxurious guestrooms for overnight stays. At La Table du Gourmet, in the heart of the medieval city, the chef cooks beautiful seasonal ingredients with great care and a dash of creativity, making each dish his own. His different menus showcase produce from Alsace and from his garden (tended according to the principles of permaculture) such as the delicious Petrowski turnip, served with humanely-reared veal, cooked over the embers. Two wine lists, the first dedicated to the fines wines of Alsace, and all this to be enjoyed in surroundings that combine olde worlde charm (the building dates back to the 16C) with contemporary decorative touches."
"L'Essentiel","8 rue de la Clarté, Périgueux, 24000, France","Périgueux, France","€€€","Modern Cuisine",0.7223774,45.1840692,+33553351515,https://guide.michelin.com/en/nouvelle-aquitaine/prigueux/restaurant/l-essentiel117707,https://www.restaurant-perigueux.com/,"1 Star",0,"Air conditioning,Interesting wine list,Terrace","Let’s get down to the basics (or the Essentials), rather than losing time in pointless conjectures. The ingredient rules in this family-run restaurant, next-door to the cathedral, and Éric Vidal is its virtuoso (yet humble) servant. For thirty or so diners, he organises a genuine banquet of flavour, thanks to delicately balanced preparations. Wild turbot baked in olive oil, pressed celery with black truffles; tartare of mango and pineapple with passion fruit jelly and French almond tea cakes… The tasty culinary score is flanked by a selection of wines that is fully equal to the attractive menu. The slick, professional service adds a final flourish to the feast."
